10000 4 47 54
60000 4 59 62
110000 4 60 66
160000 4 64 70
210000 4 65 70
260000 4 66 70
310000 4 68 74
360000 4 69 74
410000 4 69 74
460000 4 70 74
510000 4 70 74
560000 4 71 78
610000 4 72 78
660000 4 71 78
710000 4 73 78
760000 4 72 78
810000 4 73 78
860000 4 75 78
910000 4 75 78
960000 4 74 78
1010000 4 74 78
1060000 4 74 82
