1000000 2 72 79
1010000 2 73 79
1020000 2 72 79
1030000 2 73 79
1040000 2 73 79
1050000 2 73 83
1060000 2 73 83
1070000 2 73 83
1080000 2 73 83
1090000 2 73 83
1100000 2 73 83
